Latitude,Longitude,SkillRequired,StartTimeWindow,EndTimeWindow,StartDateWindow,EndDateWindow,Price
40.412673,-86.796731,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.422522,-86.796885,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.330582,-86.797855,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.415498,-86.796987,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.335072,-86.790059,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.446976,-86.793091,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,175
40.414792,-86.796157,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,200
40.422538,-86.796688,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,225
40.421658,-86.796883,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.446907,-86.7937,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.467585,-87.010757,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.4155,-86.796784,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,100
40.462941,-87.011553,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,125
40.470379,-86.678665,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,150
40.335929,-86.788648,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.423409,-86.795434,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.445857,-87.011094,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.445857,-87.011094,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,175
40.414067,-86.79621,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,200
40.414084,-86.796075,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,225
40.423408,-86.795332,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.414791,-86.795741,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.421654,-86.796502,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.421654,-86.796378,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,100
40.422522,-86.795546,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,125
40.498946,-86.892144,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,150
40.487823,-86.632034,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.498963,-86.821244,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.498947,-86.821228,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.417759,-86.7929,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,175
40.417978,-86.775551,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,200
40.463949,-87.014274,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,225
40.333606,-86.818629,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.500826,-86.79135,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.423775,-87.01503,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.500962,-86.855959,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,100
40.500866,-86.791862,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,125
40.423862,-87.015934,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,150
40.501053,-86.855827,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.500844,-86.791922,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.547246,-86.635842,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.501396,-86.855354,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,175
40.410427,-86.794402,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,200
40.439121,-87.017712,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,225
40.374247,-87.016303,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.500848,-86.792865,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.504326,-86.813907,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.468097,-87.016503,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,100
40.468081,-87.016519,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,125
40.374257,-87.017126,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,150
40.502601,-86.958045,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.31769,-86.910149,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.4104,-86.79258,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.351749,-86.905815,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,175
40.346349,-86.858342,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,200
40.351164,-86.909464,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,225
40.440555,-86.82751,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.357728,-86.90368,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.439055,-86.827717,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.422795,-86.893119,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,100
40.338122,-86.78223,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.426248,-86.800514,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.431378,-86.913004,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.403798,-86.900482,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.33832,-86.781804,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.505055,-86.856147,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,175
40.329065,-86.861052,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,200
40.427366,-86.827627,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,225
40.505455,-86.856156,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.429785,-86.822834,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.505336,-86.914201,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.505621,-86.856144,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,100
40.505383,-86.914187,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,125
40.352849,-86.893118,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,150
40.505429,-86.91419,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.50742,-86.854973,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.416723,-86.789767,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.416723,-86.789767,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,175
40.430076,-86.823517,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,200
40.506445,-86.856159,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,225
40.507975,-86.855014,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.507938,-86.854998,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.403754,-86.900432,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.508014,-86.854999,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,100
40.508324,-86.855011,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,125
40.328087,-86.716156,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,150
40.338835,-86.7807,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.506851,-86.856166,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.562072,-86.792579,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.507088,-86.856185,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,175
40.330712,-87.058827,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,200
40.504112,-86.791397,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,225
40.505722,-86.914222,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.507223,-86.856188,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.328171,-86.861432,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.509745,-86.854555,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,100
40.327851,-87.083195,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,125
40.427425,-86.827627,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,150
40.403721,-86.900395,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.374287,-87.020271,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.47706,-86.937389,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.444684,-86.816918,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,175
40.374241,-87.020729,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,200
40.466838,-87.022102,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,225
40.287289,-86.787872,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.509881,-86.85855,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.509881,-86.85855,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.330582,-86.786844,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,100
40.374285,-87.021153,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,125
40.327865,-86.932854,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,150
40.510505,-86.858543,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.513508,-86.857482,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.374283,-87.02177,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.510769,-86.858564,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,175
40.5132,-86.857849,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,200
40.513065,-86.857964,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,225
40.508695,-86.807988,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.526674,-87.025791,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.374282,-87.022328,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.325482,-86.809093,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,100
40.287239,-86.786933,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.482124,-86.782352,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.340273,-86.777614,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.423079,-86.806612,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.418643,-86.799264,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.416661,-86.789778,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,175
40.318248,-86.901811,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,200
40.430293,-86.824693,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,225
40.324888,-86.732937,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.340448,-86.777238,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.324257,-86.775749,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.468871,-87.026007,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,100
40.416743,-86.782809,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,125
40.42575,-87.004479,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,150
40.324612,-86.732921,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.324272,-86.837528,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.324245,-86.837543,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.430275,-86.824764,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,175
40.469456,-87.026567,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,200
40.51047,-86.757181,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,225
40.427706,-86.7815,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.37426,-87.024621,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
42.663838,-83.144419,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.388561,-86.779333,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,100
40.380386,-86.655298,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,125
40.374259,-87.02518,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,150
40.380432,-86.655299,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.380479,-86.655301,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.509731,-86.787904,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.380526,-86.6553,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,175
40.388564,-86.778917,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,200
40.380572,-86.655299,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,225
40.373882,-86.65522,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.513169,-86.867777,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.301268,-87.028166,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.388531,-86.77874,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,100
40.453285,-86.694695,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,125
40.330407,-87.028681,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,150
40.44643,-86.648865,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.330409,-87.029141,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.209845,-86.903065,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.323171,-86.884883,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,175
40.508717,-86.77874,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,200
40.341446,-86.775079,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,225
40.321518,-87.060486,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.525598,-86.649165,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.341435,-86.775052,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.417598,-87.029661,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,100
40.316811,-86.751473,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,125
40.318672,-86.865873,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,150
40.454526,-86.777431,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.330441,-87.03447,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.514347,-86.866493,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.341496,-86.774916,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,175
40.301275,-87.030514,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,200
40.351207,-86.776043,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,225
40.514831,-86.868744,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.388315,-86.255527,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.454513,-86.776274,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.330414,-87.031041,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,100
40.454495,-86.77622,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.404003,-87.031652,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.320724,-86.901161,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.515094,-86.868749,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.515565,-86.866728,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.320427,-86.901174,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,175
40.320406,-86.901173,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,200
40.345959,-86.916115,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,225
40.422941,-86.802731,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.516047,-86.713966,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.28722,-86.775632,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.417178,-87.033238,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,100
40.351189,-86.774719,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,125
40.351205,-86.774693,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,150
40.286168,-86.775515,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.51604,-86.713697,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.517109,-86.712715,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.43214,-86.773285,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,175
40.286152,-86.775418,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,200
40.45454,-86.774803,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,225
40.286168,-86.775346,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.432091,-86.773072,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.34598,-86.916092,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.516285,-86.751335,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,100
40.51577,-86.757283,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,125
40.31567,-86.750921,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,150
40.403651,-87.033202,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.403636,-87.033231,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.346431,-86.919347,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.343982,-87.036183,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,175
40.317558,-86.884689,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,200
40.286168,-86.774003,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,225
40.403773,-87.034128,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.517645,-86.712492,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.403764,-87.034173,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.517731,-86.712471,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,100
40.514732,-86.99221,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,125
40.536206,-86.776087,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,150
40.46096,-86.772155,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.285278,-86.77354,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.460957,-86.772038,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.31758,-86.975491,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,175
40.406724,-87.034408,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,200
40.316678,-86.695152,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,225
40.315079,-86.751006,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.28429,-86.771835,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.345908,-87.041328,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.34495,-87.040352,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,100
40.351201,-86.77285,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,125
40.345892,-87.041423,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,150
40.344028,-87.041119,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.490485,-87.044734,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.28616,-86.771979,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.28618,-86.771089,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,175
40.475702,-86.938305,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,200
40.440504,-86.827459,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,225
40.445889,-86.817098,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.476673,-86.936227,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.462954,-86.655717,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.490469,-87.044935,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,100
40.34404,-87.043178,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.427887,-86.732851,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.41148,-86.898089,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.518959,-86.751465,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.519012,-86.712099,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.344042,-87.043322,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,175
40.505016,-87.040797,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,200
40.351972,-86.89107,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,225
40.286185,-86.770607,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.42807,-86.828084,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.519834,-86.751502,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.355608,-86.889477,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,100
40.430883,-86.829229,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,125
40.42809,-86.826452,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,150
40.430842,-86.825696,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.428088,-86.828154,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.519787,-86.714354,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.519631,-86.802423,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,175
40.432347,-86.935216,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,200
40.520686,-86.751494,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,225
40.51975,-86.802517,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.519754,-86.802555,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.286174,-86.76885,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.313087,-86.856384,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,100
40.520679,-86.712114,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,125
40.460987,-86.769478,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,150
40.519873,-86.802648,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.430919,-86.825661,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.519877,-86.802686,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.3512,-86.769188,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,175
40.519872,-86.756484,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,200
40.460989,-86.769299,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,225
40.405548,-86.756405,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.433331,-86.93541,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.520947,-86.711043,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.35199,-86.889839,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,100
40.428048,-86.732853,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,125
40.43096,-86.829284,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,150
40.430956,-86.82657,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
40.430968,-86.825661,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.428097,-86.826431,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.430972,-86.826554,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,175
40.430089,-86.827966,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,200
40.409797,-86.860541,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,225
40.428322,-86.781463,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.307777,-86.884822,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.432473,-86.935222,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.44463,-86.816708,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,100
40.489518,-86.920658,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,125
40.518691,-86.804242,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,150
40.43211,-86.765719,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.518707,-86.804226,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.51862,-86.80407,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.52065,-86.803527,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,175
40.52162,-86.751139,2,1:00 PM,2:00 PM,1/10/2012,1/12/2012,200
40.520666,-86.803511,3,3:00 PM,4:00 PM,1/10/2012,1/12/2012,225
40.430149,-86.82798,1,5:00 PM,7:00 PM,1/1/2012,1/12/2012,100
40.520747,-86.8036,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.31287,-86.9021,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.35197,-86.890822,1,9:00 AM,5:00 PM,1/1/2012,1/12/2012,100
40.312448,-86.818507,2,9:00 AM,5:00 PM,1/1/2012,1/12/2012,125
40.52128,-86.767453,3,9:00 AM,5:00 PM,1/1/2012,1/12/2012,150
40.352832,-86.891391,1,8:00 AM,9:00 AM,1/1/2012,1/1/2012,100
40.428105,-86.828484,2,9:00 AM,10:00 AM,1/1/2012,1/1/2012,125
40.312801,-86.837387,3,1:00 PM,2:00 PM,1/1/2012,1/1/2012,150
40.43011,-86.82812,1,3:00 PM,4:00 PM,1/2/2012,1/2/2012,175
40.52219,-86.751083,2,5:00 PM,7:00 PM,1/2/2012,1/2/2012,200
40.524124,-86.876067,3,9:00 AM,5:00 PM,1/2/2012,1/2/2012,225
40.524124,-86.876067,1,9:00 AM,5:00 PM,1/3/2012,1/3/2012,100
33.474134,-91.702727,2,9:00 AM,5:00 PM,1/3/2012,1/3/2012,125
40.311446,-86.837455,3,9:00 AM,5:00 PM,1/3/2012,1/3/2012,150
40.428097,-86.828572,1,9:00 AM,5:00 PM,1/4/2012,1/4/2012,100
40.351969,-86.890722,2,8:00 AM,9:00 AM,1/4/2012,1/4/2012,125
40.350425,-87.048167,3,9:00 AM,10:00 AM,1/4/2012,1/4/2012,150
40.311239,-87.022921,1,1:00 PM,2:00 PM,1/5/2012,1/5/2012,100
40.42895,-86.784471,2,3:00 PM,4:00 PM,1/5/2012,1/6/2012,125
40.490481,-87.050092,3,5:00 PM,7:00 PM,1/5/2012,1/6/2012,150
40.308666,-86.757003,1,9:00 AM,5:00 PM,1/5/2012,1/7/2012,175
40.320261,-86.645651,2,9:00 AM,5:00 PM,1/5/2012,1/7/2012,200
40.480568,-87.046288,3,9:00 AM,5:00 PM,1/5/2012,1/7/2012,225
40.523924,-86.758363,1,9:00 AM,5:00 PM,1/7/2012,1/9/2012,100
40.522714,-86.750702,2,9:00 AM,5:00 PM,1/7/2012,1/9/2012,125
40.486374,-86.764709,3,8:00 AM,9:00 AM,1/7/2012,1/9/2012,150
40.489424,-86.764994,1,9:00 AM,10:00 AM,1/10/2012,1/12/2012,100
